actual_default,predicted_default,default_probability,uncertainty_score,review_group
0,1,0.5090645832603304,0.9818708334793391,Uncertain - Human Review Priority
0,0,0.0795891304375347,0.15917826087506937,Low Risk - Auto Decision
1,1,0.7101310228651739,0.5797379542696521,High Risk - Manual Review
0,0,0.2680373387415526,0.5360746774831052,Low Risk - Auto Decision
1,0,0.45930178740586525,0.9186035748117305,Uncertain - Human Review Priority
0,1,0.6672120187582594,0.6655759624834812,Uncertain - Human Review Priority
0,0,0.468243248131422,0.936486496262844,Uncertain - Human Review Priority
0,0,0.2167637084498896,0.43352741689977914,Low Risk - Auto Decision
0,0,0.2832986027733829,0.5665972055467658,Low Risk - Auto Decision
0,1,0.5243507670885416,0.9512984658229169,Uncertain - Human Review Priority
1,1,0.599604942065968,0.8007901158680639,Uncertain - Human Review Priority
0,0,0.4174521067795808,0.8349042135591616,Uncertain - Human Review Priority
1,1,0.5874633914258767,0.8250732171482467,Uncertain - Human Review Priority
0,0,0.2823580916527991,0.5647161833055983,Low Risk - Auto Decision
0,1,0.5970831158443305,0.805833768311339,Uncertain - Human Review Priority
0,0,0.45920334019357684,0.9184066803871537,Uncertain - Human Review Priority
0,0,0.47167384460608086,0.9433476892121617,Uncertain - Human Review Priority
0,0,0.36349424905158084,0.7269884981031617,Uncertain - Human Review Priority
0,0,0.304303316665255,0.60860663333051,Uncertain - Human Review Priority
0,0,0.2700579176701731,0.5401158353403462,Low Risk - Auto Decision
0,0,0.23304610532978176,0.4660922106595635,Low Risk - Auto Decision
0,1,0.5797818081092491,0.8404363837815019,Uncertain - Human Review Priority
0,0,0.24308695926750304,0.486173918535006,Low Risk - Auto Decision
0,0,0.45715049888085485,0.9143009977617097,Uncertain - Human Review Priority
0,0,0.1895703374943347,0.37914067498866943,Low Risk - Auto Decision
0,0,0.23951571328466315,0.4790314265693263,Low Risk - Auto Decision
0,1,0.5453178314886314,0.9093643370227371,Uncertain - Human Review Priority
0,0,0.235782040233703,0.47156408046740594,Low Risk - Auto Decision
0,0,0.3933368746136024,0.7866737492272048,Uncertain - Human Review Priority
0,0,0.409219602631276,0.818439205262552,Uncertain - Human Review Priority
0,0,0.2701796961454339,0.5403593922908678,Low Risk - Auto Decision
0,0,0.13616919438066316,0.2723383887613263,Low Risk - Auto Decision
0,1,0.5631988691305165,0.8736022617389669,Uncertain - Human Review Priority
0,0,0.1163665497709786,0.2327330995419572,Low Risk - Auto Decision
1,0,0.19528750383192128,0.39057500766384257,Low Risk - Auto Decision
1,0,0.4672308533214669,0.9344617066429338,Uncertain - Human Review Priority
0,0,0.4567589245235718,0.9135178490471436,Uncertain - Human Review Priority
0,1,0.7458220580024337,0.5083558839951325,High Risk - Manual Review
0,1,0.5671781559382424,0.8656436881235152,Uncertain - Human Review Priority
0,1,0.6655002280909065,0.668999543818187,Uncertain - Human Review Priority
1,1,0.6042605366010874,0.7914789267978253,Uncertain - Human Review Priority
0,1,0.7018114485567613,0.5963771028864775,High Risk - Manual Review
0,1,0.5610462713417598,0.8779074573164805,Uncertain - Human Review Priority
0,0,0.47960712307714776,0.9592142461542955,Uncertain - Human Review Priority
0,0,0.44861216368959456,0.8972243273791891,Uncertain - Human Review Priority
0,1,0.7453520384368134,0.5092959231263732,High Risk - Manual Review
1,1,0.7391039816901614,0.5217920366196771,High Risk - Manual Review
0,0,0.46963711179236006,0.9392742235847201,Uncertain - Human Review Priority
0,1,0.5412192784423605,0.917561443115279,Uncertain - Human Review Priority
0,0,0.22344834996739182,0.44689669993478365,Low Risk - Auto Decision
0,1,0.5214742058654693,0.9570515882690613,Uncertain - Human Review Priority
0,0,0.1641943534416723,0.32838870688334465,Low Risk - Auto Decision
0,0,0.3195802905805577,0.6391605811611154,Uncertain - Human Review Priority
0,1,0.5719881443709514,0.8560237112580973,Uncertain - Human Review Priority
0,1,0.6870447836642899,0.6259104326714202,Uncertain - Human Review Priority
0,0,0.27032547305481913,0.5406509461096383,Low Risk - Auto Decision
0,0,0.37256508185628634,0.7451301637125727,Uncertain - Human Review Priority
0,1,0.6897462233960167,0.6205075532079667,Uncertain - Human Review Priority
0,0,0.4586186856166727,0.9172373712333454,Uncertain - Human Review Priority
0,1,0.6187929799702763,0.7624140400594475,Uncertain - Human Review Priority
0,0,0.4595719094495477,0.9191438188990954,Uncertain - Human Review Priority
0,0,0.3996081488595825,0.799216297719165,Uncertain - Human Review Priority
1,1,0.8222936172168888,0.3554127655662225,High Risk - Manual Review
0,0,0.35795442244399134,0.7159088448879827,Uncertain - Human Review Priority
0,0,0.3654740482427443,0.7309480964854886,Uncertain - Human Review Priority
0,0,0.42650333024205317,0.8530066604841063,Uncertain - Human Review Priority
0,0,0.4136040732148048,0.8272081464296096,Uncertain - Human Review Priority
0,0,0.3825838227082618,0.7651676454165236,Uncertain - Human Review Priority
0,1,0.6589514407582208,0.6820971184835585,Uncertain - Human Review Priority
1,1,0.8505516262519233,0.29889674749615347,High Risk - Manual Review
0,0,0.315377817252715,0.63075563450543,Uncertain - Human Review Priority
0,0,0.3887241595768743,0.7774483191537486,Uncertain - Human Review Priority
0,1,0.5449851595780469,0.9100296808439061,Uncertain - Human Review Priority
1,1,0.8366989785065845,0.32660204298683104,High Risk - Manual Review
0,0,0.21547328818912465,0.4309465763782493,Low Risk - Auto Decision
0,0,0.4992916579562464,0.9985833159124928,Uncertain - Human Review Priority
0,0,0.44971231061611044,0.8994246212322209,Uncertain - Human Review Priority
0,0,0.22129649753323072,0.44259299506646144,Low Risk - Auto Decision
0,1,0.5231003099074891,0.9537993801850218,Uncertain - Human Review Priority
0,0,0.35235808558830817,0.7047161711766163,Uncertain - Human Review Priority
0,0,0.2752758438710385,0.550551687742077,Low Risk - Auto Decision
0,1,0.7693678542395234,0.4612642915209533,High Risk - Manual Review
0,0,0.45143666424810025,0.9028733284962005,Uncertain - Human Review Priority
0,0,0.2816417183294528,0.5632834366589056,Low Risk - Auto Decision
0,1,0.8103547260297527,0.37929054794049466,High Risk - Manual Review
0,0,0.39883951145872226,0.7976790229174445,Uncertain - Human Review Priority
1,1,0.7040818518792225,0.5918362962415551,High Risk - Manual Review
0,0,0.2778048618950243,0.5556097237900486,Low Risk - Auto Decision
0,1,0.5866982804394639,0.8266034391210721,Uncertain - Human Review Priority
0,0,0.49980336587223106,0.9996067317444621,Uncertain - Human Review Priority
0,0,0.242535516992831,0.485071033985662,Low Risk - Auto Decision
0,0,0.3178054618779066,0.6356109237558132,Uncertain - Human Review Priority
0,1,0.5033295763487724,0.9933408473024552,Uncertain - Human Review Priority
0,0,0.4263015144679633,0.8526030289359267,Uncertain - Human Review Priority
1,0,0.27806584497585546,0.5561316899517109,Low Risk - Auto Decision
0,1,0.656366622219385,0.68726675556123,Uncertain - Human Review Priority
0,0,0.4256123526762314,0.8512247053524628,Uncertain - Human Review Priority
0,0,0.22473124816018641,0.44946249632037283,Low Risk - Auto Decision
0,1,0.5575381205226251,0.8849237589547498,Uncertain - Human Review Priority
0,1,0.5241286952367106,0.9517426095265789,Uncertain - Human Review Priority
0,1,0.6083239511757508,0.7833520976484984,Uncertain - Human Review Priority
0,0,0.2885653202705919,0.5771306405411838,Low Risk - Auto Decision
1,1,0.8245337553812863,0.3509324892374275,High Risk - Manual Review
1,0,0.43273327374425513,0.8654665474885103,Uncertain - Human Review Priority
1,0,0.37345065856288,0.74690131712576,Uncertain - Human Review Priority
0,1,0.5657339312350909,0.8685321375298183,Uncertain - Human Review Priority
0,0,0.27565926460519175,0.5513185292103835,Low Risk - Auto Decision
0,0,0.19931959743596583,0.39863919487193167,Low Risk - Auto Decision
0,0,0.42034755067238644,0.8406951013447729,Uncertain - Human Review Priority
0,1,0.5657045583427757,0.8685908833144487,Uncertain - Human Review Priority
0,1,0.5266671395182828,0.9466657209634344,Uncertain - Human Review Priority
1,1,0.6610523077317253,0.6778953845365494,Uncertain - Human Review Priority
0,1,0.6288208858672056,0.7423582282655887,Uncertain - Human Review Priority
0,0,0.32202372945935226,0.6440474589187045,Uncertain - Human Review Priority
0,0,0.43555274261780946,0.8711054852356189,Uncertain - Human Review Priority
0,1,0.5619776740743271,0.8760446518513458,Uncertain - Human Review Priority
0,0,0.2023304721948938,0.4046609443897876,Low Risk - Auto Decision
0,0,0.37120083848457375,0.7424016769691475,Uncertain - Human Review Priority
0,1,0.5801084033846976,0.8397831932306048,Uncertain - Human Review Priority
0,1,0.7865632827663768,0.42687343446724646,High Risk - Manual Review
0,0,0.19501099968282679,0.3900219993656535,Low Risk - Auto Decision
0,1,0.5447546851961682,0.9104906296076636,Uncertain - Human Review Priority
0,1,0.6577158579643201,0.6845682840713598,Uncertain - Human Review Priority
0,0,0.4077865208487767,0.8155730416975534,Uncertain - Human Review Priority
0,0,0.4337953274766756,0.8675906549533512,Uncertain - Human Review Priority
0,1,0.6184347210244852,0.7631305579510297,Uncertain - Human Review Priority
1,0,0.32557307680617875,0.6511461536123575,Uncertain - Human Review Priority
0,1,0.6260646551285891,0.7478706897428218,Uncertain - Human Review Priority
0,1,0.5226383162848894,0.9547233674302211,Uncertain - Human Review Priority
0,0,0.307216945197305,0.61443389039461,Uncertain - Human Review Priority
0,1,0.6636822238645683,0.6726355522708634,Uncertain - Human Review Priority
0,1,0.5574209433889545,0.8851581132220909,Uncertain - Human Review Priority
0,1,0.5294679551038626,0.9410640897922748,Uncertain - Human Review Priority
1,1,0.7709371388075031,0.4581257223849937,High Risk - Manual Review
0,0,0.3799128866627787,0.7598257733255575,Uncertain - Human Review Priority
0,0,0.08506722077320485,0.17013444154640966,Low Risk - Auto Decision
0,0,0.49047018810225423,0.9809403762045085,Uncertain - Human Review Priority
0,1,0.5425666626378752,0.9148666747242495,Uncertain - Human Review Priority
0,1,0.5571970852195044,0.8856058295609912,Uncertain - Human Review Priority
0,0,0.36403320879007467,0.7280664175801493,Uncertain - Human Review Priority
0,0,0.3200799591312516,0.6401599182625032,Uncertain - Human Review Priority
1,1,0.6561017798169335,0.687796440366133,Uncertain - Human Review Priority
0,1,0.5443959188024438,0.9112081623951125,Uncertain - Human Review Priority
0,1,0.5403592530122644,0.9192814939754712,Uncertain - Human Review Priority
0,1,0.7790992729179937,0.4418014541640125,High Risk - Manual Review
0,1,0.5715312366239699,0.8569375267520603,Uncertain - Human Review Priority
0,1,0.6285306063061303,0.7429387873877393,Uncertain - Human Review Priority
0,0,0.3647236323707723,0.7294472647415446,Uncertain - Human Review Priority
0,1,0.6688319660299966,0.6623360679400068,Uncertain - Human Review Priority
0,1,0.6749037755520753,0.6501924488958495,Uncertain - Human Review Priority
1,1,0.7186251021524946,0.5627497956950107,High Risk - Manual Review
1,1,0.6299577110840916,0.7400845778318168,Uncertain - Human Review Priority
0,1,0.7518192813277175,0.49636143734456506,High Risk - Manual Review
1,1,0.724660961648584,0.5506780767028321,High Risk - Manual Review
0,1,0.5874008048104036,0.8251983903791928,Uncertain - Human Review Priority
0,0,0.3639748502136463,0.7279497004272926,Uncertain - Human Review Priority
0,0,0.12725992937773892,0.2545198587554778,Low Risk - Auto Decision
0,1,0.6356702411825956,0.7286595176348087,Uncertain - Human Review Priority
0,0,0.4434756417806311,0.8869512835612622,Uncertain - Human Review Priority
1,1,0.6014094389092912,0.7971811221814176,Uncertain - Human Review Priority
1,0,0.33866098540310324,0.6773219708062065,Uncertain - Human Review Priority
0,0,0.25409045760153504,0.5081809152030701,Low Risk - Auto Decision
0,0,0.2178465831671737,0.4356931663343474,Low Risk - Auto Decision
0,1,0.5634656527100966,0.8730686945798067,Uncertain - Human Review Priority
0,0,0.07787805508302749,0.15575611016605495,Low Risk - Auto Decision
0,1,0.5017811291392431,0.9964377417215138,Uncertain - Human Review Priority
1,1,0.8218725434051791,0.35625491318964175,High Risk - Manual Review
0,1,0.6825391444362094,0.6349217111275811,Uncertain - Human Review Priority
1,0,0.35445824197317843,0.7089164839463569,Uncertain - Human Review Priority
0,1,0.6797774329189109,0.6404451341621782,Uncertain - Human Review Priority
0,0,0.22118041128688176,0.4423608225737635,Low Risk - Auto Decision
0,0,0.3810430961842349,0.7620861923684698,Uncertain - Human Review Priority
1,1,0.5466054056615305,0.906789188676939,Uncertain - Human Review Priority
1,1,0.8079887701370785,0.38402245972584304,High Risk - Manual Review
0,0,0.2625136162782026,0.5250272325564052,Low Risk - Auto Decision
0,0,0.297160123264914,0.594320246529828,Low Risk - Auto Decision
0,0,0.41365963538288447,0.8273192707657689,Uncertain - Human Review Priority
0,0,0.38316364880031234,0.7663272976006247,Uncertain - Human Review Priority
0,0,0.28970983071811807,0.5794196614362361,Low Risk - Auto Decision
1,1,0.7674135157018196,0.4651729685963608,High Risk - Manual Review
1,1,0.544293409383958,0.911413181232084,Uncertain - Human Review Priority
1,1,0.5678138291044978,0.8643723417910043,Uncertain - Human Review Priority
0,0,0.39714921355642796,0.7942984271128559,Uncertain - Human Review Priority
0,1,0.6056275723824179,0.7887448552351641,Uncertain - Human Review Priority
0,1,0.7180905983492769,0.5638188033014462,High Risk - Manual Review
0,0,0.29376232018877174,0.5875246403775435,Low Risk - Auto Decision
1,0,0.29385559081824764,0.5877111816364953,Low Risk - Auto Decision
1,0,0.4979043795471157,0.9958087590942314,Uncertain - Human Review Priority
0,0,0.45183055912088826,0.9036611182417765,Uncertain - Human Review Priority
0,0,0.3753471449608814,0.7506942899217628,Uncertain - Human Review Priority
0,0,0.2771685586182515,0.554337117236503,Low Risk - Auto Decision
1,0,0.4905681599707274,0.9811363199414548,Uncertain - Human Review Priority
0,1,0.5650226178632638,0.8699547642734724,Uncertain - Human Review Priority
0,0,0.12637852738984137,0.2527570547796827,Low Risk - Auto Decision
0,1,0.6627936184827153,0.6744127630345693,Uncertain - Human Review Priority
1,0,0.39815772255360893,0.7963154451072179,Uncertain - Human Review Priority
0,0,0.18642211542890746,0.37284423085781493,Low Risk - Auto Decision
0,1,0.7831212164597824,0.4337575670804352,High Risk - Manual Review
0,0,0.38488159908901204,0.7697631981780241,Uncertain - Human Review Priority
0,1,0.5955561446427226,0.8088877107145549,Uncertain - Human Review Priority
1,1,0.8480351881546021,0.3039296236907958,High Risk - Manual Review
0,0,0.36029921819472804,0.7205984363894561,Uncertain - Human Review Priority
0,0,0.24698490226964173,0.4939698045392835,Low Risk - Auto Decision
1,1,0.7852006782497384,0.42959864350052324,High Risk - Manual Review
1,1,0.7221136780957755,0.5557726438084489,High Risk - Manual Review
0,1,0.5692042918945841,0.8615914162108318,Uncertain - Human Review Priority
0,0,0.24937690003942026,0.4987538000788405,Low Risk - Auto Decision
0,0,0.4732176973156157,0.9464353946312314,Uncertain - Human Review Priority
0,0,0.4508348067325322,0.9016696134650644,Uncertain - Human Review Priority
0,1,0.6162208944515152,0.7675582110969696,Uncertain - Human Review Priority
0,0,0.4593653355627586,0.9187306711255172,Uncertain - Human Review Priority
0,1,0.5383151757465924,0.9233696485068152,Uncertain - Human Review Priority
0,0,0.2169158398800114,0.4338316797600228,Low Risk - Auto Decision
0,0,0.26469723557743907,0.5293944711548781,Low Risk - Auto Decision
0,0,0.3592355900917895,0.718471180183579,Uncertain - Human Review Priority
0,0,0.4124200261195284,0.8248400522390568,Uncertain - Human Review Priority
1,1,0.5902276385519573,0.8195447228960855,Uncertain - Human Review Priority
0,1,0.6575525432035841,0.6848949135928317,Uncertain - Human Review Priority
0,1,0.6438107881716953,0.7123784236566093,Uncertain - Human Review Priority
0,0,0.24502015668240587,0.4900403133648117,Low Risk - Auto Decision
